40.00292386,1040
40.01277157,1010
40.02261928,960
40.032467,924
40.04231471,985
40.05216242,971
40.06201013,966
40.07185784,988
40.08170556,961
40.09155327,1022
40.10140098,1015
40.11124869,962
40.1210964,1008
40.13094412,1018
40.14079183,1018
40.15063954,985
40.16048725,1019
40.17033496,951
40.18018268,998
40.19003039,1060
40.1998781,968
40.20972581,953
40.21957353,985
40.22942124,990
40.23926895,995
40.24911666,1018
40.25896437,985
40.26881209,1009
40.2786598,1022
40.28850751,977
40.29835522,966
40.30820293,1014
40.31805065,961
40.32789836,1023
40.33774607,944
40.34759378,1012
40.35744149,993
40.36728921,985
40.37713692,992
40.38698463,1056
40.39683234,1040
40.40668005,994
40.41652777,975
40.42637548,938
40.43622319,951
40.4460709,982
40.45591861,934
40.46576633,982
40.47561404,950
40.48546175,1007
40.49530946,1013
40.50515717,1006
40.51500489,982
40.5248526,982
40.53470031,972
40.54454802,988
40.55439573,1051
40.56424345,961
40.57409116,1010
40.58393887,1026
40.59378658,993
40.60363429,961
40.61348201,995
40.62332972,979
40.63317743,961
40.64302514,955
40.65287285,1003
40.66272057,1019
40.67256828,1021
40.68241599,990
40.6922637,1008
40.70211141,1022
40.71195913,1037
40.72180684,1014
40.73165455,979
40.74150226,1021
40.75134997,1030
40.76119769,1020
40.7710454,996
40.78089311,977
40.79074082,976
40.80058853,1018
40.81043625,1020
40.82028396,1043
40.83013167,1013
40.83997938,1052
40.84982709,1078
40.85967481,1056
40.86952252,1074
40.87937023,997
40.88921794,1045
40.89906565,1019
40.90891337,1030
40.91876108,994
40.92860879,1013
40.9384565,1031
40.94830421,1048
40.95815193,1054
40.96799964,1073
40.97784735,1007
40.98769506,1039
40.99754278,1072
41.00739049,1064
41.0172382,1068
41.02708591,1076
41.03693362,1114
41.04678134,1085
41.05662905,1039
41.06647676,1078
41.07632447,1021
41.08617218,1076
41.0960199,1049
41.10586761,1043
41.11571532,1108
41.12556303,1067
41.13541074,1117
41.14525846,1165
41.15510617,1128
41.16495388,1171
41.17480159,1086
41.1846493,1110
41.19449702,1133
41.20434473,1133
41.21419244,1193
41.22404015,1141
41.23388786,1125
41.24373558,1199
41.25358329,1193
41.263431,1221
41.27327871,1189
41.28312642,1146
41.29297414,1174
41.30282185,1157
41.31266956,1132
41.32251727,1162
41.33236498,1157
41.3422127,1127
41.35206041,1147
41.36190812,1101
41.37175583,1105
41.38160354,1106
41.39145126,1093
41.40129897,1136
41.41114668,1129
41.42099439,1089
41.4308421,1113
41.44068982,1144
41.45053753,1033
41.46038524,1097
41.47023295,1055
41.48008066,1037
41.48992838,1019
41.49977609,1049
41.5096238,1067
41.51947151,1095
41.52931922,1042
41.53916694,1109
41.54901465,1041
41.55886236,1048
41.56871007,1031
41.57855778,1042
41.5884055,1068
41.59825321,1096
41.60810092,1079
41.61794863,1029
41.62779634,1067
41.63764406,1031
41.64749177,1072
41.65733948,1055
41.66718719,1083
41.6770349,1059
41.68688262,1092
41.69673033,1098
41.70657804,1097
41.71642575,1131
41.72627347,1128
41.73612118,1116
41.74596889,1207
41.7558166,1112
41.76566431,1086
41.77551203,1185
41.78535974,1061
41.79520745,1111
41.80505516,1099
41.81490287,1053
41.82475059,1145
41.8345983,1139
41.84444601,1165
41.85429372,1160
41.86414143,1163
41.87398915,1145
41.88383686,1094
41.89368457,1147
41.90353228,1134
41.91337999,1154
41.92322771,1152
41.93307542,1098
41.94292313,1188
41.95277084,1195
41.96261855,1160
41.97246627,1131
41.98231398,1150
41.99216169,1106
42.0020094,1232
42.01185711,1149
42.02170483,1216
42.03155254,1157
42.04140025,1188
42.05124796,1220
42.06109567,1156
42.07094339,1179
42.0807911,1102
42.09063881,1183
42.10048652,1163
42.11033423,1163
42.12018195,1214
42.13002966,1198
42.13987737,1218
42.14972508,1230
42.15957279,1196
42.16942051,1249
42.17926822,1170
42.18911593,1174
42.19896364,1186
42.20881135,1185
42.21865907,1205
42.22850678,1231
42.23835449,1233
42.2482022,1188
42.25804991,1216
42.26789763,1231
42.27774534,1291
42.28759305,1246
42.29744076,1215
42.30728847,1209
42.31713619,1219
42.3269839,1222
42.33683161,1176
42.34667932,1175
42.35652703,1201
42.36637475,1234
42.37622246,1161
42.38607017,1216
42.39591788,1140
42.40576559,1209
42.41561331,1224
42.42546102,1230
42.43530873,1235
42.44515644,1195
42.45500415,1199
42.46485187,1196
42.47469958,1221
42.48454729,1166
42.494395,1248
42.50424272,1216
42.51409043,1156
42.52393814,1183
42.53378585,1122
42.54363356,1153
42.55348128,1172
42.56332899,1232
42.5731767,1195
42.58302441,1246
42.59287212,1154
42.60271984,1185
42.61256755,1218
42.62241526,1293
42.63226297,1216
42.64211068,1264
42.6519584,1224
42.66180611,1143
42.67165382,1193
42.68150153,1124
42.69134924,1228
42.70119696,1174
42.71104467,1253
42.72089238,1179
42.73074009,1198
42.7405878,1157
42.75043552,1269
42.76028323,1205
42.77013094,1164
42.77997865,1229
42.78982636,1263
42.79967408,1236
42.80952179,1192
42.8193695,1284
42.82921721,1223
42.83906492,1247
42.84891264,1323
42.85876035,1255
42.86860806,1275
42.87845577,1296
42.88830348,1294
42.8981512,1336
42.90799891,1446
42.91784662,1356
42.92769433,1342
42.93754204,1428
42.94738976,1430
42.95723747,1554
42.96708518,1565
42.97693289,1561
42.9867806,1704
42.99662832,1714
43.00647603,1811
43.01632374,1910
43.02617145,1904
43.03601916,1957
43.04586688,2135
43.05571459,2215
43.0655623,2373
43.07541001,2519
43.08525772,2808
43.09510544,2881
43.10495315,3182
43.11480086,3310
43.12464857,3755
43.13449628,4280
43.144344,4810
43.15419171,5650
43.16403942,6471
43.17388713,7536
43.18373484,8797
43.19358256,10809
43.20343027,13128
43.21327798,16362
43.22312569,19486
43.2329734,22929
43.24282112,25668
43.25266883,27296
43.26251654,27446
43.27236425,25939
43.28221197,24267
43.29205968,21370
43.30190739,18739
43.3117551,16277
43.32160281,14421
43.33145053,14040
43.34129824,14291
43.35114595,14598
43.36099366,15230
43.37084137,15157
43.38068909,14391
43.3905368,13175
43.40038451,11472
43.41023222,9832
43.42007993,7782
43.42992765,5957
43.43977536,4768
43.44962307,3982
43.45947078,3184
43.46931849,2828
43.47916621,2475
43.48901392,2223
43.49886163,2096
43.50870934,2063
43.51855705,1957
43.52840477,1736
43.53825248,1685
43.54810019,1588
43.5579479,1582
43.56779561,1540
43.57764333,1465
43.58749104,1506
43.59733875,1377
43.60718646,1391
43.61703417,1331
43.62688189,1366
43.6367296,1384
43.64657731,1305
43.65642502,1261
43.66627273,1298
43.67612045,1252
43.68596816,1254
43.69581587,1241
43.70566358,1284
43.71551129,1289
43.72535901,1245
43.73520672,1195
43.74505443,1236
43.75490214,1258
43.76474985,1238
43.77459757,1191
43.78444528,1188
43.79429299,1227
43.8041407,1249
43.81398841,1161
43.82383613,1166
43.83368384,1141
43.84353155,1216
43.85337926,1186
43.86322697,1149
43.87307469,1197
43.8829224,1171
43.89277011,1171
43.90261782,1239
43.91246553,1155
43.92231325,1195
43.93216096,1153
43.94200867,1238
43.95185638,1201
43.96170409,1198
43.97155181,1161
43.98139952,1184
43.99124723,1166
44.00109494,1189
44.01094266,1200
44.02079037,1160
44.03063808,1148
44.04048579,1228
44.0503335,1200
44.06018122,1123
44.07002893,1196
44.07987664,1144
44.08972435,1163
44.09957206,1102
44.10941978,1206
44.11926749,1161
44.1291152,1160
44.13896291,1148
44.14881062,1097
44.15865834,1146
44.16850605,1139
44.17835376,1125
44.18820147,1134
44.19804918,1168
44.2078969,1140
44.21774461,1191
44.22759232,1164
44.23744003,1146
44.24728774,1192
44.25713546,1171
44.26698317,1156
44.27683088,1152
44.28667859,1160
44.2965263,1140
44.30637402,1096
44.31622173,1177
44.32606944,1216
44.33591715,1148
44.34576486,1156
44.35561258,1126
44.36546029,1171
44.375308,1168
44.38515571,1132
44.39500342,1201
44.40485114,1167
44.41469885,1104
44.42454656,1209
44.43439427,1167
44.44424198,1213
44.4540897,1245
44.46393741,1164
44.47378512,1160
44.48363283,1079
44.49348054,1160
44.50332826,1121
44.51317597,1152
44.52302368,1103
44.53287139,1151
44.5427191,1136
44.55256682,1181
44.56241453,1086
44.57226224,1175
44.58210995,1182
44.59195766,1162
44.60180538,1201
44.61165309,1230
44.6215008,1148
44.63134851,1114
44.64119622,1127
44.65104394,1118
44.66089165,1145
44.67073936,1167
44.68058707,1140
44.69043478,1149
44.7002825,1115
44.71013021,1135
44.71997792,1118
